"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"tsou1248",0.0744850599315609,0.157207414437764,1.08707504919647e-06,0.613400673637162,"tsou1248","0","0","1","Oceania",120.787,23.216,"tsou1248"
"ruka1240",0.0477793380872594,0.126463479307853,4.5507325274082e-08,0.481900116405257,"ruka1240","0","1","0","Oceania",120.844,22.7738,"ruka1240"
"miya1259",0.981911091269821,0.0744943498068414,0.783433631130147,0.999999999999999,"miya1259","1","1","1","N Coast Asia",125.363,24.7564,"miya1259"
"yaey1239",0.984400363775413,0.0652015457492367,0.827558780489454,0.999999999999999,"yaey1239","1","0","0","N Coast Asia",123.801,24.3401,"yaey1239"
"yona1241",0.983609280688995,0.0686363837320166,0.821714520577581,0.999999999999999,"yona1241","1","1","1","Oceania",122.991,24.45,"yona1241"
"nucl1643",0.974457661339448,0.0971696410446728,0.674422041852745,0.999999999999999,"nucl1643","1","1","1","N Coast Asia",135,35,"nucl1643"
"acha1249",0.981804720810074,0.0612233122688485,0.824998482655149,0.999999767874787,"acha1249","1","1","0","Southeast Asia",97.7438,24.3479,"acha1249"
"zaiw1241",0.98246205609375,0.0584920978549898,0.833951591828162,0.999999786573019,"zaiw1241","1","0","1","Southeast Asia",98.3643,24.1726,"zaiw1241"
"chas1234",0.983649173690033,0.0533390720756314,0.842747797460351,0.999999785513825,"chas1234","1","1","0","Southeast Asia",98.75,26.1,"chas1234"
"lash1243",0.983477701053948,0.0549045017442549,0.840677813363288,0.99999981266336,"lash1243","1","0","0","Southeast Asia",98.5481,26.0992,"lash1243"
"maru1249",0.982460071068985,0.0564433132380837,0.824379816484775,0.999999806314432,"maru1249","1","1","0","Southeast Asia",99.8338,24.942535,"maru1249"
"pela1242",0.982000285325195,0.0601184754812604,0.828446039527239,0.99999981947044,"pela1242","1","1","0","Southeast Asia",97.9183,24.2142,"pela1242"
"nucl1310",0.973826947228724,0.0832333076327655,0.738640843019314,0.999999829240268,"nucl1310","1","0","1","Southeast Asia",93.9665,20.7926,"nucl1310"
"ugon1239",0.964123115921535,0.102906096797568,0.625719928281662,0.9999997653025,"ugon1239","1","0","0","Southeast Asia",100.098,14.2408,"ugon1239"
"xish1235",0.970365804713075,0.082484360194844,0.71730375741709,0.99999900577457,"xish1235","1","1","0","Southeast Asia",100.711,24.8709,"xish1235"
