"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"uppe1275",-0.0117591083434352,0.0375727287066643,-0.109725926513358,-3.32686963787414e-07,"uppe1275","0","0","0","Mesoamerica",-97.81,20.236,"uppe1275"
"yecu1235",-0.0296122618728971,0.0884686311236136,-0.294775929108006,-2.84501975162568e-07,"yecu1235","0","1","0","Mesoamerica",-96.8741,20.1765,"yecu1235"
"kiow1266",0.20291248645332,0.255360433868133,7.61714256353546e-05,0.879387836768175,"kiow1266","1","0","1","Basin and Plains",-98.9042,34.9403,"kiow1266"
"lowl1260",-0.023984341394027,0.0742805313254843,-0.235827224345595,-3.79579998769164e-07,"lowl1260","0","1","0","Mesoamerica",-95.6876,15.9497,"lowl1260"
"pawn1254",-0.153603584400496,0.23107372636156,-0.837175814598773,-1.57296449306425e-05,"pawn1254","0","1","0","Basin and Plains",-96.8937,36.2862,"pawn1254"
"high1276",-0.022258803092197,0.0662254977435788,-0.205503105817447,-3.58888725428403e-07,"high1276","0","0","0","Mesoamerica",-94.9109,18.198,"high1276"
"fran1266",-0.0456165296090533,0.118930818165474,-0.447611986134725,-4.44866002491857e-07,"fran1266","0","0","1","Mesoamerica",-93.3633,17.3654,"fran1266"
"olut1240",-0.0205361028656492,0.0644547781201274,-0.192224545741432,-2.9087632941465e-07,"olut1240","0","0","0","Mesoamerica",-94.8863,17.8937,"olut1240"
"hava1248",0.146764268233922,0.223377283716037,1.68090003275556e-05,0.813178958914964,"hava1248","1","0","1","Basin and Plains",-113.385,35.6302,"hava1248"
"mari1440",0.163091904991924,0.229479188615374,6.41763603703993e-05,0.82244899875131,"mari1440","1","1","1","Basin and Plains",-111.749,33.5123,"mari1440"
"seri1257",0.180243761292023,0.242009758584095,5.55490401583647e-05,0.859578303779925,"seri1257","1","0","0","Mesoamerica",-112.384,28.9877,"seri1257"
"cent2140",-0.217700882903207,0.226870159594439,-0.800065163370428,-0.00140563212158872,"cent2140","0","1","1","California",-120.257,38.0812,"cent2140"
"sout2985",-0.197295529756569,0.220212957129923,-0.788647200521707,-0.000907130708621116,"sout2985","0","1","1","California",-120.507,38.2363,"sout2985"
"chip1241",-0.115736992449951,0.201369051031862,-0.765225801430792,-4.89771631548144e-06,"chip1241","0","1","0","E North America",-94.2738,47.347,"chip1241"
"nort2961",-0.113179459122917,0.196544881370279,-0.738493437143263,-5.99664658040303e-06,"nort2961","0","1","0","E North America",-87.7862,51.6192,"nort2961"
"otta1242",-0.122083573858673,0.207816397804423,-0.780219600668449,-5.39208582630612e-06,"otta1242","0","1","0","E North America",-83.226,44.5988,"otta1242"
"shaw1249",-0.11379231052512,0.198276022558814,-0.754905061117579,-6.08576908582587e-06,"shaw1249","0","1","0","E North America",-83,40,"shaw1249"
"arap1274",-0.164158662644824,0.23378003924102,-0.836003208229494,-3.55595009141126e-05,"arap1274","0","1","0","Basin and Plains",-108.81,43.3879,"arap1274"
"siks1238",-0.122574843286965,0.20323506574614,-0.76326459034865,-1.40366531055599e-05,"siks1238","0","1","0","Basin and Plains",-113.109,49.0669,"siks1238"
"chey1247",-0.221660056875294,0.262642606572959,-0.887650231103927,-0.000229270346994321,"chey1247","0","1","0","Basin and Plains",-106.659,45.5321,"chey1247"
"mikm1235",-0.114773239159842,0.199935485729524,-0.762133088919367,-3.77677285102391e-06,"mikm1235","0","1","1","E North America",-65.5766,45.9941,"mikm1235"
"sene1264",-0.11396592269957,0.192572129139491,-0.736044766123656,-1.45808543218723e-05,"sene1264","0","1","0","E North America",-77.53,42.56,"sene1264"
"wyan1247",-0.112382229745585,0.19271627078231,-0.729492185833121,-9.64085847308689e-06,"wyan1247","0","1","0","E North America",-77.5,44.33,"wyan1247"
"onon1246",-0.0841874034585767,0.166501805149211,-0.654504875882148,-3.11274420268486e-06,"onon1246","0","1","0","E North America",-76.12,42.92,"onon1246"
"tusc1257",0.285871791536575,0.291133204696789,0.00051221941527908,0.940245172720531,"tusc1257","1","1","0","E North America",-79.4214,43.1303,"tusc1257"
"cher1273",-0.12724770784253,0.207304415944578,-0.777313728067428,-7.96455616474938e-06,"cher1273","0","1","0","E North America",-83.163,35.4664,"cher1273"
"yuch1247",0.184558729439363,0.246006442522809,6.56682810758952e-05,0.858215629538432,"yuch1247","1","1","0","E North America",-86.75,35.75,"yuch1247"
"achi1256",-0.029886544633448,0.087571793266218,-0.299209168891269,-5.96863753636217e-07,"achi1256","0","0","0","Mesoamerica",-90.3513,15.073,"achi1256"
"kich1262",-0.0244524793118831,0.0698077583632811,-0.224278542619781,-5.16315191201367e-07,"kich1262","0","0","0","Mesoamerica",-91.1696,14.5278,"kich1262"
"kaqc1270",-0.0269107049130679,0.0757260281332175,-0.252648073167546,-6.29378193618356e-07,"kaqc1270","0","0","0","Mesoamerica",-90.9881,14.4662,"kaqc1270"
