"","Estimate","Est.Error","Q2.5","Q97.5","Glottocode","Verb_final","Free_word_order","Nominal_case","AUTOTYP_area","Longitude","Latitude","Glottocode2"
"maka1304",-0.367951950333943,0.0775445470163228,-0.525103716902016,-0.175797183671594,"maka1304","0","0","0","African Savannah",13.0789,4.15471,"maka1304"
"gyel1242",-0.368301332199814,0.0774485630233888,-0.528511721513441,-0.179273983341362,"gyel1242","0","0","0","African Savannah",10.2493,2.47457,"gyel1242"
"osam1235",-0.369656326215839,0.078005587792714,-0.530273041377494,-0.180194853960134,"osam1235","0","0","0","S Africa",13.61,-0.012,"osam1235"
"bila1255",-0.368624345809556,0.0761057303037986,-0.523983969187902,-0.180801739645906,"bila1255","0","0","0","S Africa",28.7626,1.16839,"bila1255"
"komo1260",-0.368165193619734,0.0774144885436799,-0.521215429633972,-0.177232492311372,"komo1260","0","0","0","S Africa",26.7144,-0.76333,"komo1260"
"pagi1243",-0.369047924934591,0.0764438666117396,-0.526913837920063,-0.180819736007462,"pagi1243","0","0","0","S Africa",22.1212,3.15636,"pagi1243"
"lika1243",-0.368191509745423,0.0766523784388994,-0.524561848955184,-0.180075230639333,"lika1243","0","0","0","S Africa",27.6088,2.13777,"lika1243"
"luya1241",-0.368211917493306,0.0758993608256367,-0.524653060832882,-0.181198773651236,"luya1241","0","0","0","S Africa",22.67,-15.01,"luya1241"
"bong1284",-0.368210580119616,0.0764433240047088,-0.524780753998925,-0.18148478242365,"bong1284","0","0","0","S Africa",16.6079,0.37063,"bong1284"
"dibo1245",-0.368431740089247,0.0772035920348841,-0.524699644940466,-0.181945567478067,"dibo1245","0","0","0","S Africa",17.2305,1.07773,"dibo1245"
"yaka1272",-0.367689506542921,0.0769998313778641,-0.523599135512722,-0.180506107783203,"yaka1272","0","0","0","S Africa",17.2713,3.6515,"yaka1272"
"kaon1241",0.604077764084493,0.086083127827858,0.367292434570704,0.750495518123575,"kaon1241","0","1","0","S Africa",25.7646,-12.4129,"kaon1241"
"sang1331",-0.368052405327929,0.0771545302325794,-0.521620970717073,-0.178245955369055,"sang1331","0","0","0","S Africa",26.8462,-10.0236,"sang1331"
"koon1244",-0.368217314936639,0.0770757545726501,-0.526106797096075,-0.177564726377714,"koon1244","0","0","0","S Africa",14.4771,-5.57722,"koon1244"
"beem1239",-0.368675295125264,0.0778228969683244,-0.528142839318846,-0.177042795451023,"beem1239","0","0","0","S Africa",14.1,-3.95895,"beem1239"
"yaka1269",-0.368175447487193,0.0771864927713577,-0.524910191478209,-0.178129513503234,"yaka1269","0","0","0","S Africa",16.775,-5.984,"yaka1269"
"luva1239",0.603810027683029,0.0855453410116302,0.369843708595518,0.74783529134916,"luva1239","0","1","0","S Africa",22.2924,-13.5382,"luva1239"
"luch1239",-0.368194870594065,0.0771085226678321,-0.524549484376908,-0.177876275215964,"luch1239","0","0","0","S Africa",22.2437,-14.0648,"luch1239"
"lund1266",-0.368712795794621,0.0773480474541432,-0.528531225008909,-0.182850485010219,"lund1266","0","0","0","S Africa",23.8662,-11.1793,"lund1266"
"here1253",-0.36825758669803,0.0777490110699478,-0.526094034104181,-0.179286605404639,"here1253","0","0","0","S Africa",20.5655,-21.0231,"here1253"
"kuan1247",-0.368745386220725,0.0766913766827891,-0.525607200092327,-0.180726761056293,"kuan1247","0","0","0","S Africa",16.58,-17.7176,"kuan1247"
"tien1242",-0.368053225545204,0.0779083107730794,-0.529975747401125,-0.177697310591871,"tien1242","0","0","0","S Africa",16.4765,-2.84694,"tien1242"
"temb1272",-0.368355180172423,0.0769475278716203,-0.526066356887522,-0.179502685928359,"temb1272","0","0","0","S Africa",20.36849,2.0246,"temb1272"
"balo1261",-0.368505444951961,0.0758020843806178,-0.523805424184081,-0.184844419784593,"balo1261","0","0","0","S Africa",18.1266,0.93777,"balo1261"
"bang1354",-0.368538015834559,0.0773028328132678,-0.526783153260461,-0.176989388890882,"bang1354","0","0","0","S Africa",17.227,-0.87437,"bang1354"
"bolo1262",-0.368529979151741,0.0772728792564214,-0.529383621603281,-0.178846989566521,"bolo1262","0","0","0","S Africa",18.4555,0.83463,"bolo1262"
"libi1244",-0.36766423292097,0.0779379223253061,-0.526049639464005,-0.174778869302976,"libi1244","0","0","0","S Africa",18.8886,1.97729,"libi1244"
"liki1240",-0.368100731139884,0.0756763024470493,-0.523872426952908,-0.177655819847029,"liki1240","0","0","0","S Africa",19.0222,1.75106,"liki1240"
"lito1235",-0.369079812885266,0.0767731159591465,-0.529124396146777,-0.182930557887181,"lito1235","0","0","0","S Africa",19.24,2.69,"lito1235"
"maba1270",-0.368985769611024,0.0769129500823334,-0.527080994068482,-0.17938385471781,"maba1270","0","0","0","S Africa",20.8759,2.11942,"maba1270"
"loba1239",-0.368344544225419,0.0767495346208418,-0.527283546130845,-0.180238347244745,"loba1239","0","0","0","S Africa",18.3667,2.04881,"loba1239"
